method,instance,permutation,length_abs_diff,hamming_distance,perfect_match
PointerNet:batch_greedy_mean,85,2,4.015631767933407,0.85,False
PointerNet:batch_greedy_mean,85,3,2.2365379364985927,0.9,False
PointerNet:batch_greedy_mean,85,4,2.4734244773184315,0.95,False
PointerNet:batch_greedy_mean,86,0,0.8174654548968903,0.45,False
PointerNet:batch_greedy_mean,86,1,0.9618698845449671,0.35,False
PointerNet:batch_greedy_mean,86,2,0.1576439330324888,0.1,False
PointerNet:batch_greedy_mean,86,3,0.0,0.0,True
PointerNet:batch_greedy_mean,86,4,0.2692297921652482,0.1,False
PointerNet:batch_greedy_mean,87,0,0.6088824934429127,0.15,False
PointerNet:batch_greedy_mean,87,1,0.41330672141381797,0.95,False
PointerNet:batch_greedy_mean,87,2,0.1512476758258643,0.95,False
PointerNet:batch_greedy_mean,87,3,0.34579704247434506,0.95,False
PointerNet:batch_greedy_mean,87,4,0.34579704247434506,0.95,False
PointerNet:batch_greedy_mean,88,0,0.362929253535917,0.25,False
PointerNet:batch_greedy_mean,88,1,1.5629762375659055,0.35,False
PointerNet:batch_greedy_mean,88,2,1.4489681409955395,0.25,False
PointerNet:batch_greedy_mean,88,3,0.4853276759899572,0.15,False
PointerNet:batch_greedy_mean,88,4,4.2578783607193245,0.25,False
PointerNet:batch_greedy_mean,89,0,1.890662651349139,0.8,False
PointerNet:batch_greedy_mean,89,1,0.5483517828288598,0.4,False
PointerNet:batch_greedy_mean,89,2,2.334163289634219,0.2,False
PointerNet:batch_greedy_mean,89,3,1.7111653273924787,0.9,False
PointerNet:batch_greedy_mean,89,4,0.5338060223270134,0.8,False
PointerNet:batch_greedy_mean,90,0,4.243314770166194,0.4,False
PointerNet:batch_greedy_mean,90,1,1.0577032546104022,0.1,False
PointerNet:batch_greedy_mean,90,2,2.71777429749784,0.95,False
PointerNet:batch_greedy_mean,90,3,1.2972185691320135,0.95,False
PointerNet:batch_greedy_mean,90,4,0.9672493181609525,0.15,False
PointerNet:batch_greedy_mean,91,0,0.43783779526962263,0.9,False
PointerNet:batch_greedy_mean,91,1,0.5182284213896153,0.9,False
PointerNet:batch_greedy_mean,91,2,0.6175559369123178,0.1,False
PointerNet:batch_greedy_mean,91,3,1.8883131951559875,0.9,False
PointerNet:batch_greedy_mean,91,4,1.815000400826527,0.85,False
PointerNet:batch_greedy_mean,92,0,0.08907886380975327,0.95,False
PointerNet:batch_greedy_mean,92,1,1.5209255337190726,0.95,False
PointerNet:batch_greedy_mean,92,2,2.603966975347575,0.95,False
PointerNet:batch_greedy_mean,92,3,2.4135712991120215,0.95,False
PointerNet:batch_greedy_mean,92,4,2.30541564628286,0.9,False
PointerNet:batch_greedy_mean,93,0,2.8892571319131974,0.1,False
PointerNet:batch_greedy_mean,93,1,3.0078271552825484,0.6,False
PointerNet:batch_greedy_mean,93,2,0.0,0.0,True
PointerNet:batch_greedy_mean,93,3,1.707339880102836,0.6,False
PointerNet:batch_greedy_mean,93,4,2.043742011386243,0.55,False
PointerNet:batch_greedy_mean,94,0,0.0,0.0,True
PointerNet:batch_greedy_mean,94,1,0.08726130193183224,0.15,False
PointerNet:batch_greedy_mean,94,2,0.9398699052473418,0.1,False
PointerNet:batch_greedy_mean,94,3,0.0,0.0,True
PointerNet:batch_greedy_mean,94,4,0.08726130193183224,0.15,False
PointerNet:batch_greedy_mean,95,0,1.8108702326320412,0.2,False
PointerNet:batch_greedy_mean,95,1,1.616056396593173,0.95,False
PointerNet:batch_greedy_mean,95,2,1.3711247222064813,0.9,False
PointerNet:batch_greedy_mean,95,3,1.2563743899207722,0.35,False
PointerNet:batch_greedy_mean,95,4,2.1598542101849745,0.25,False
PointerNet:batch_greedy_mean,96,0,2.137806569121409,0.75,False
PointerNet:batch_greedy_mean,96,1,1.014672045989343,0.35,False
PointerNet:batch_greedy_mean,96,2,2.474347743605371,0.8,False
PointerNet:batch_greedy_mean,96,3,1.4766639750591963,0.4,False
PointerNet:batch_greedy_mean,96,4,1.226257880762624,0.8,False
PointerNet:batch_greedy_mean,97,0,0.0,0.0,True
PointerNet:batch_greedy_mean,97,1,0.3252773294238622,0.1,False
PointerNet:batch_greedy_mean,97,2,0.0,0.0,True
PointerNet:batch_greedy_mean,97,3,0.23429399947647767,0.1,False
PointerNet:batch_greedy_mean,97,4,0.7364288046806919,0.9,False
PointerNet:batch_greedy_mean,98,0,1.2701445739014758,0.45,False
PointerNet:batch_greedy_mean,98,1,4.0957454251417715,0.9,False
PointerNet:batch_greedy_mean,98,2,0.2811544263552648,0.85,False
PointerNet:batch_greedy_mean,98,3,0.08765127743483703,0.1,False
PointerNet:batch_greedy_mean,98,4,2.174603679130634,0.95,False
PointerNet:batch_greedy_mean,99,0,1.5428960834386345,0.1,False
PointerNet:batch_greedy_mean,99,1,0.22441149437346297,0.9,False
PointerNet:batch_greedy_mean,99,2,1.7005696558568815,0.25,False
PointerNet:batch_greedy_mean,99,3,1.5428960834386345,0.1,False
PointerNet:batch_greedy_mean,99,4,0.010935192171473318,0.9,False
PointerNet:greedy_rollout,0,0,1.5613013299684297,0.3,False
PointerNet:greedy_rollout,0,1,1.4853909067011912,0.35,False
PointerNet:greedy_rollout,0,2,1.4257978219252152,0.2,False
PointerNet:greedy_rollout,0,3,1.7013649110248679,0.45,False
PointerNet:greedy_rollout,0,4,0.5830430762969385,0.25,False
PointerNet:greedy_rollout,1,0,0.0,0.0,True
PointerNet:greedy_rollout,1,1,0.6206186653063526,0.1,False
PointerNet:greedy_rollout,1,2,2.378614479090132,0.2,False
PointerNet:greedy_rollout,1,3,0.3264528393845296,0.1,False
PointerNet:greedy_rollout,1,4,2.3235573419203206,0.1,False
PointerNet:greedy_rollout,2,0,1.8616717921024204,0.35,False
PointerNet:greedy_rollout,2,1,1.50247837087813,0.95,False
PointerNet:greedy_rollout,2,2,1.47780298358321,0.45,False
PointerNet:greedy_rollout,2,3,1.3740379984004107,0.9,False
PointerNet:greedy_rollout,2,4,0.7928401873179567,0.85,False
PointerNet:greedy_rollout,3,0,2.361284468401685,0.8,False
PointerNet:greedy_rollout,3,1,0.6507900140991794,0.45,False
PointerNet:greedy_rollout,3,2,0.29118084643086917,0.9,False
PointerNet:greedy_rollout,3,3,0.6707909555331355,0.9,False
PointerNet:greedy_rollout,3,4,0.2270021145241614,0.9,False
PointerNet:greedy_rollout,4,0,2.827736692827642,0.3,False
PointerNet:greedy_rollout,4,1,0.0,0.0,True
PointerNet:greedy_rollout,4,2,1.6516908385702465,0.35,False
PointerNet:greedy_rollout,4,3,0.5937301048631554,0.1,False
PointerNet:greedy_rollout,4,4,2.0774308834285335,0.15,False
PointerNet:greedy_rollout,5,0,0.7298973337442902,0.1,False
PointerNet:greedy_rollout,5,1,0.18297784215693014,0.2,False
PointerNet:greedy_rollout,5,2,0.0,0.0,True
PointerNet:greedy_rollout,5,3,0.09205704999371989,0.1,False
PointerNet:greedy_rollout,5,4,3.528875388425398,0.1,False
PointerNet:greedy_rollout,6,0,3.7815002763513093,0.7,False
PointerNet:greedy_rollout,6,1,1.955897927114414,0.1,False
PointerNet:greedy_rollout,6,2,1.0865059743977241,0.3,False
PointerNet:greedy_rollout,6,3,0.13246562610069645,0.45,False
PointerNet:greedy_rollout,6,4,0.9036913932958086,0.5,False
PointerNet:greedy_rollout,7,0,0.661161051964406,0.9,False
PointerNet:greedy_rollout,7,1,0.7696800604137124,0.9,False
PointerNet:greedy_rollout,7,2,0.6345037588968978,0.9,False
PointerNet:greedy_rollout,7,3,0.6345037588968978,0.9,False
PointerNet:greedy_rollout,7,4,0.5138547993976275,0.95,False
PointerNet:greedy_rollout,8,0,0.23073868929395758,0.35,False
PointerNet:greedy_rollout,8,1,0.9939035702458341,0.4,False
PointerNet:greedy_rollout,8,2,2.1915194692394735,0.5,False
PointerNet:greedy_rollout,8,3,2.3584973526361424,0.8,False
PointerNet:greedy_rollout,8,4,0.8637755391817947,0.65,False
PointerNet:greedy_rollout,9,0,0.6989039394628378,0.9,False
PointerNet:greedy_rollout,9,1,0.1664369273947628,0.9,False
PointerNet:greedy_rollout,9,2,1.2845347640086118,0.9,False
PointerNet:greedy_rollout,9,3,1.0199439573895788,0.8,False
PointerNet:greedy_rollout,9,4,0.9020483953992411,0.9,False
PointerNet:greedy_rollout,10,0,0.3160852899741968,0.9,False
PointerNet:greedy_rollout,10,1,1.6958120883663952,0.9,False
PointerNet:greedy_rollout,10,2,0.3160852899741968,0.9,False
PointerNet:greedy_rollout,10,3,1.4690469724402178,0.6,False
PointerNet:greedy_rollout,10,4,2.2999744062440968,0.5,False
PointerNet:greedy_rollout,11,0,0.6955707107615225,0.9,False
PointerNet:greedy_rollout,11,1,0.30601469349910815,0.85,False
PointerNet:greedy_rollout,11,2,0.6955707107615225,0.9,False
PointerNet:greedy_rollout,11,3,1.6467559581728253,0.9,False
PointerNet:greedy_rollout,11,4,1.2484462266440133,0.9,False
PointerNet:greedy_rollout,12,0,9.033354012041826,0.95,False
PointerNet:greedy_rollout,12,1,2.165320404761914,0.5,False
PointerNet:greedy_rollout,12,2,1.9869730900184805,0.2,False
PointerNet:greedy_rollout,12,3,8.66718282296302,0.95,False
PointerNet:greedy_rollout,12,4,7.087528794869513,0.95,False
PointerNet:greedy_rollout,13,0,0.0,0.0,True
PointerNet:greedy_rollout,13,1,2.297657487093943,0.9,False
PointerNet:greedy_rollout,13,2,1.026403209292802,0.9,False
PointerNet:greedy_rollout,13,3,1.026403209292802,0.9,False
PointerNet:greedy_rollout,13,4,1.026403209292802,0.9,False
PointerNet:greedy_rollout,14,0,2.639630422638433,0.1,False
PointerNet:greedy_rollout,14,1,2.197513551916039,0.9,False
PointerNet:greedy_rollout,14,2,0.6943538923521118,0.2,False
PointerNet:greedy_rollout,14,3,0.6943538923521118,0.2,False
PointerNet:greedy_rollout,14,4,2.2345350793242886,0.3,False
PointerNet:greedy_rollout,15,0,0.3667246404590472,0.3,False
PointerNet:greedy_rollout,15,1,1.4557517579974615,0.9,False
PointerNet:greedy_rollout,15,2,0.28862610862911,0.35,False
PointerNet:greedy_rollout,15,3,2.088379343539266,0.1,False
PointerNet:greedy_rollout,15,4,3.3602234109859097,0.9,False
PointerNet:greedy_rollout,16,0,1.7948238892935464,0.9,False
PointerNet:greedy_rollout,16,1,1.8175102298132941,0.9,False
PointerNet:greedy_rollout,16,2,1.8861000646870565,0.9,False
PointerNet:greedy_rollout,16,3,6.204397087784635,0.85,False
PointerNet:greedy_rollout,16,4,1.8861000646870636,0.9,False
PointerNet:greedy_rollout,17,0,0.6401171284065015,0.9,False
PointerNet:greedy_rollout,17,1,0.6971788648783672,0.9,False
PointerNet:greedy_rollout,17,2,1.3749819570219444,0.85,False
PointerNet:greedy_rollout,17,3,1.9123902221065663,0.95,False
PointerNet:greedy_rollout,17,4,0.08858661040466131,0.9,False
PointerNet:greedy_rollout,18,0,0.4438150796176288,0.85,False
PointerNet:greedy_rollout,18,1,0.3203621567061603,0.9,False
PointerNet:greedy_rollout,18,2,0.9726228221267377,0.85,False
PointerNet:greedy_rollout,18,3,0.35425542352056283,0.95,False
PointerNet:greedy_rollout,18,4,0.637846645636138,0.8,False
PointerNet:greedy_rollout,19,0,2.05803346356533,0.2,False
PointerNet:greedy_rollout,19,1,2.3462813106447555,0.1,False
PointerNet:greedy_rollout,19,2,2.3462813106447555,0.1,False
PointerNet:greedy_rollout,19,3,2.2509855055105277,0.8,False
PointerNet:greedy_rollout,19,4,0.517684551300043,0.15,False
PointerNet:greedy_rollout,20,0,0.5697771330625017,0.9,False
PointerNet:greedy_rollout,20,1,1.2891916810739232,0.9,False
PointerNet:greedy_rollout,20,2,0.800053253575534,0.9,False
PointerNet:greedy_rollout,20,3,2.9270757652994845,0.9,False
PointerNet:greedy_rollout,20,4,0.9721704982633383,0.9,False
PointerNet:greedy_rollout,21,0,0.0,0.0,True
PointerNet:greedy_rollout,21,1,0.6495479836645686,0.2,False
PointerNet:greedy_rollout,21,2,2.360018125808651,0.55,False
PointerNet:greedy_rollout,21,3,1.2156316221801333,0.1,False
PointerNet:greedy_rollout,21,4,1.1582587565824554,0.95,False
PointerNet:greedy_rollout,22,0,2.2923206702988566,0.95,False
PointerNet:greedy_rollout,22,1,0.0,0.0,True
PointerNet:greedy_rollout,22,2,0.2848820177333309,0.9,False
PointerNet:greedy_rollout,22,3,1.9174442748324765,0.9,False
PointerNet:greedy_rollout,22,4,2.2923206702988566,0.95,False
PointerNet:greedy_rollout,23,0,0.0,0.0,True
PointerNet:greedy_rollout,23,1,0.0,0.0,True
PointerNet:greedy_rollout,23,2,1.4210854715202004e-14,0.0,True
PointerNet:greedy_rollout,23,3,0.9563519191591325,0.1,False
PointerNet:greedy_rollout,23,4,0.0,0.0,True
PointerNet:greedy_rollout,24,0,0.6546796864282882,0.95,False
PointerNet:greedy_rollout,24,1,1.0587534115855135,0.1,False
PointerNet:greedy_rollout,24,2,0.5543882396225968,0.75,False
PointerNet:greedy_rollout,24,3,0.3848001835817385,0.85,False
PointerNet:greedy_rollout,24,4,0.6546796864282882,0.95,False
PointerNet:greedy_rollout,25,0,1.6065610982337972,0.2,False
PointerNet:greedy_rollout,25,1,1.4299751340013955,0.8,False
PointerNet:greedy_rollout,25,2,0.33461339900749465,0.65,False
PointerNet:greedy_rollout,25,3,1.1541515136535452,0.2,False
PointerNet:greedy_rollout,25,4,2.338409580665328,0.3,False
PointerNet:greedy_rollout,26,0,3.6571419688767364,0.95,False
PointerNet:greedy_rollout,26,1,5.632944043054415,0.9,False
PointerNet:greedy_rollout,26,2,0.5606826046651179,0.9,False
PointerNet:greedy_rollout,26,3,1.3670882017744432,0.8,False
PointerNet:greedy_rollout,26,4,5.632944043054415,0.9,False
PointerNet:greedy_rollout,27,0,1.5223933825664915,0.6,False
PointerNet:greedy_rollout,27,1,3.7964447986784577,0.95,False
PointerNet:greedy_rollout,27,2,1.8374280755882992,0.75,False
PointerNet:greedy_rollout,27,3,3.910878075224481,0.7,False
PointerNet:greedy_rollout,27,4,2.719157502839245,0.7,False
PointerNet:greedy_rollout,28,0,1.6367994942922053,0.15,False
PointerNet:greedy_rollout,28,1,0.6609461823216662,0.1,False
PointerNet:greedy_rollout,28,2,1.119382096733581,0.25,False
PointerNet:greedy_rollout,28,3,1.9562092068959203,0.1,False
PointerNet:greedy_rollout,28,4,0.6609461823216662,0.1,False
PointerNet:greedy_rollout,29,0,2.031676104710108,0.8,False
PointerNet:greedy_rollout,29,1,3.004488284828696,0.85,False
PointerNet:greedy_rollout,29,2,0.20734740925568218,0.2,False
PointerNet:greedy_rollout,29,3,0.5370442695140412,0.15,False
PointerNet:greedy_rollout,29,4,1.1226987688515564,0.25,False
PointerNet:greedy_rollout,30,0,2.338854816837099,0.95,False
PointerNet:greedy_rollout,30,1,0.8031358870735872,0.7,False
PointerNet:greedy_rollout,30,2,2.338854816837099,0.95,False
PointerNet:greedy_rollout,30,3,1.4511278131471244,0.95,False
PointerNet:greedy_rollout,30,4,1.8026655031085,0.35,False
PointerNet:greedy_rollout,31,0,0.9839375350735864,0.65,False
PointerNet:greedy_rollout,31,1,2.9722329191735497,0.95,False
PointerNet:greedy_rollout,31,2,0.9839375350735864,0.65,False
PointerNet:greedy_rollout,31,3,0.18723952583696502,0.8,False
PointerNet:greedy_rollout,31,4,1.0080238696008905,0.9,False
PointerNet:greedy_rollout,32,0,1.3972399372899744,0.8,False
PointerNet:greedy_rollout,32,1,0.8163161836180635,0.85,False
PointerNet:greedy_rollout,32,2,4.421159926484485,0.95,False
PointerNet:greedy_rollout,32,3,1.3905677861411334,0.8,False
PointerNet:greedy_rollout,32,4,5.167962600971016,0.9,False
PointerNet:greedy_rollout,33,0,1.254706921131671,0.15,False
PointerNet:greedy_rollout,33,1,4.58767847578595,0.65,False
PointerNet:greedy_rollout,33,2,6.418054556253608,0.9,False
PointerNet:greedy_rollout,33,3,0.4953517257740785,0.25,False
PointerNet:greedy_rollout,33,4,4.318683770101117,0.75,False
PointerNet:greedy_rollout,34,0,2.048207675191321,0.2,False
PointerNet:greedy_rollout,34,1,2.048207675191321,0.2,False
PointerNet:greedy_rollout,34,2,2.308563106692162,0.3,False
PointerNet:greedy_rollout,34,3,3.0886022716179014,0.2,False
PointerNet:greedy_rollout,34,4,0.05795714616566272,0.1,False
PointerNet:greedy_rollout,35,0,2.033974113878294,0.9,False
PointerNet:greedy_rollout,35,1,1.247816766480483,0.95,False
PointerNet:greedy_rollout,35,2,1.7439818061854453,0.9,False
PointerNet:greedy_rollout,35,3,0.512743403621883,0.9,False
PointerNet:greedy_rollout,35,4,0.3567542404468611,0.95,False
PointerNet:greedy_rollout,36,0,0.2543672018210401,0.95,False
PointerNet:greedy_rollout,36,1,3.5138640481021355,0.95,False
PointerNet:greedy_rollout,36,2,1.6302105024779792,0.95,False
PointerNet:greedy_rollout,36,3,0.2543672018210401,0.95,False
PointerNet:greedy_rollout,36,4,2.5813931118679108,0.95,False
PointerNet:greedy_rollout,37,0,4.40151646665732,0.85,False
PointerNet:greedy_rollout,37,1,0.0,0.0,True
PointerNet:greedy_rollout,37,2,0.0,0.0,True
PointerNet:greedy_rollout,37,3,0.0,0.0,True
PointerNet:greedy_rollout,37,4,4.342767708184795,0.95,False
PointerNet:greedy_rollout,38,0,1.6524338081511232,0.9,False
PointerNet:greedy_rollout,38,1,4.067824801977999,0.95,False
PointerNet:greedy_rollout,38,2,3.532494628250298,0.8,False
PointerNet:greedy_rollout,38,3,1.423040489873351,0.95,False
PointerNet:greedy_rollout,38,4,3.5097859923166297,0.3,False
PointerNet:greedy_rollout,39,0,0.4670700502338363,0.95,False
PointerNet:greedy_rollout,39,1,0.8726644879826893,0.35,False
PointerNet:greedy_rollout,39,2,0.9282203912764331,0.95,False
PointerNet:greedy_rollout,39,3,0.8065471297174653,0.25,False
PointerNet:greedy_rollout,39,4,1.4119349272390807,0.95,False
PointerNet:greedy_rollout,40,0,0.14537939591883742,0.2,False
PointerNet:greedy_rollout,40,1,0.1502395491435422,0.2,False
PointerNet:greedy_rollout,40,2,0.37744642787314575,0.8,False
PointerNet:greedy_rollout,40,3,0.7514876792705536,0.75,False
PointerNet:greedy_rollout,40,4,0.14943491208047988,0.9,False
PointerNet:greedy_rollout,41,0,2.584239441263982,0.25,False
PointerNet:greedy_rollout,41,1,0.30052957843124517,0.15,False
PointerNet:greedy_rollout,41,2,1.6720230003073695,0.4,False
PointerNet:greedy_rollout,41,3,2.283709862832744,0.1,False
PointerNet:greedy_rollout,41,4,2.1932384365497697,0.3,False
PointerNet:greedy_rollout,42,0,0.5284526655435897,0.1,False
PointerNet:greedy_rollout,42,1,0.12432768503951053,0.3,False
PointerNet:greedy_rollout,42,2,0.21573710803757962,0.3,False
PointerNet:greedy_rollout,42,3,0.8891421886037634,0.2,False
PointerNet:greedy_rollout,42,4,0.7326426247872391,0.6,False
PointerNet:greedy_rollout,43,0,3.526185044053669,0.95,False
PointerNet:greedy_rollout,43,1,1.9607898368422596,0.45,False
PointerNet:greedy_rollout,43,2,2.3302593597709276,0.85,False
PointerNet:greedy_rollout,43,3,3.59153485869615,0.5,False
PointerNet:greedy_rollout,43,4,3.910322482345883,0.95,False
PointerNet:greedy_rollout,44,0,3.889106466923792,0.55,False
PointerNet:greedy_rollout,44,1,2.0638384788352653,0.25,False
PointerNet:greedy_rollout,44,2,0.29466191194421043,0.15,False
PointerNet:greedy_rollout,44,3,0.1289875114780159,0.1,False
PointerNet:greedy_rollout,44,4,0.0,0.0,True
PointerNet:greedy_rollout,45,0,3.3007616550543872,0.65,False
PointerNet:greedy_rollout,45,1,4.838390207072685,0.7,False
PointerNet:greedy_rollout,45,2,3.9296237786430197,0.75,False
PointerNet:greedy_rollout,45,3,3.6003110225795822,0.6,False
PointerNet:greedy_rollout,45,4,4.173126688290786,0.75,False
PointerNet:greedy_rollout,46,0,0.782650814657849,0.5,False
PointerNet:greedy_rollout,46,1,2.475274788693355,0.35,False
PointerNet:greedy_rollout,46,2,1.1901523164245305,0.4,False
PointerNet:greedy_rollout,46,3,0.22917472730930655,0.4,False
PointerNet:greedy_rollout,46,4,1.3756131017981872,0.35,False
PointerNet:greedy_rollout,47,0,0.8748964299422113,0.95,False
PointerNet:greedy_rollout,47,1,0.9204935439547484,0.65,False
PointerNet:greedy_rollout,47,2,0.3060952487463311,0.25,False
PointerNet:greedy_rollout,47,3,0.3485448490455809,0.95,False
PointerNet:greedy_rollout,47,4,0.5132818386113485,0.5,False
PointerNet:greedy_rollout,48,0,0.5039498840940837,0.2,False
PointerNet:greedy_rollout,48,1,0.14808156888172164,0.2,False
PointerNet:greedy_rollout,48,2,1.2859293907668103,0.2,False
PointerNet:greedy_rollout,48,3,0.46503053777722414,0.3,False
PointerNet:greedy_rollout,48,4,0.23708581819107621,0.4,False
PointerNet:greedy_rollout,49,0,0.7337767433742499,0.95,False
PointerNet:greedy_rollout,49,1,4.8060088579142075,0.95,False
PointerNet:greedy_rollout,49,2,2.4442408723154756,0.9,False
PointerNet:greedy_rollout,49,3,0.5072729193177778,0.95,False
PointerNet:greedy_rollout,49,4,2.5797917982696603,0.95,False
PointerNet:greedy_rollout,50,0,2.2409535979816297,0.8,False
PointerNet:greedy_rollout,50,1,2.8722795044012983,0.85,False
PointerNet:greedy_rollout,50,2,3.7834359488710305,0.85,False
PointerNet:greedy_rollout,50,3,1.422395086238545,0.8,False
PointerNet:greedy_rollout,50,4,0.9406580696993103,0.3,False
PointerNet:greedy_rollout,51,0,5.7124305230671055,0.45,False
PointerNet:greedy_rollout,51,1,0.21162166641492774,0.1,False
PointerNet:greedy_rollout,51,2,0.15670768683039427,0.15,False
PointerNet:greedy_rollout,51,3,0.3808875352074992,0.25,False
PointerNet:greedy_rollout,51,4,0.7402435748349703,0.1,False
PointerNet:greedy_rollout,52,0,6.291686839116103,0.95,False
PointerNet:greedy_rollout,52,1,1.6180288009580508,0.95,False
PointerNet:greedy_rollout,52,2,5.802598019866849,0.9,False
PointerNet:greedy_rollout,52,3,1.2003589450831313,0.9,False
PointerNet:greedy_rollout,52,4,7.51764885579248,0.9,False
PointerNet:greedy_rollout,53,0,0.9436073879147671,0.95,False
PointerNet:greedy_rollout,53,1,3.1167932492800503,0.9,False
PointerNet:greedy_rollout,53,2,0.686334531971788,0.95,False
PointerNet:greedy_rollout,53,3,0.9436073879147671,0.95,False
PointerNet:greedy_rollout,53,4,2.0540238405482754,0.9,False
PointerNet:greedy_rollout,54,0,1.965101842248849,0.5,False
PointerNet:greedy_rollout,54,1,2.749652884435733,0.95,False
PointerNet:greedy_rollout,54,2,0.29134646379073814,0.9,False
PointerNet:greedy_rollout,54,3,1.9657642007643474,0.95,False
PointerNet:greedy_rollout,54,4,0.3368301201944064,0.95,False
PointerNet:greedy_rollout,55,0,0.18135993989179866,0.2,False
PointerNet:greedy_rollout,55,1,4.514621900182938,0.95,False
PointerNet:greedy_rollout,55,2,3.8894220980674703,0.95,False
PointerNet:greedy_rollout,55,3,1.6070640628018182,0.9,False
PointerNet:greedy_rollout,55,4,1.7754428701880158,0.2,False
PointerNet:greedy_rollout,56,0,1.2765615506158667,0.4,False
PointerNet:greedy_rollout,56,1,0.228255134390281,0.3,False
PointerNet:greedy_rollout,56,2,1.2765615506158667,0.4,False
PointerNet:greedy_rollout,56,3,1.8334070064791064,0.85,False
PointerNet:greedy_rollout,56,4,0.43867315714280153,0.5,False
PointerNet:greedy_rollout,57,0,0.31999276283592337,0.95,False
PointerNet:greedy_rollout,57,1,1.9060395263873673,0.35,False
PointerNet:greedy_rollout,57,2,0.5055307200983847,0.2,False
PointerNet:greedy_rollout,57,3,1.7072194626206283,0.3,False
PointerNet:greedy_rollout,57,4,0.37221268336748636,0.3,False
PointerNet:greedy_rollout,58,0,1.4413354151013706,0.35,False
PointerNet:greedy_rollout,58,1,0.1595803383661476,0.8,False
PointerNet:greedy_rollout,58,2,1.0764276055560842,0.9,False
PointerNet:greedy_rollout,58,3,0.9201151131652665,0.85,False
PointerNet:greedy_rollout,58,4,0.7184982167083547,0.15,False
PointerNet:greedy_rollout,59,0,3.2536772736519524,0.55,False
PointerNet:greedy_rollout,59,1,0.2314958993957248,0.25,False
PointerNet:greedy_rollout,59,2,1.1412673319115285,0.4,False
PointerNet:greedy_rollout,59,3,1.1412673319115285,0.4,False
PointerNet:greedy_rollout,59,4,1.1412673319115285,0.4,False
PointerNet:greedy_rollout,60,0,2.8368905873359935,0.9,False
PointerNet:greedy_rollout,60,1,2.907160650320982,0.9,False
PointerNet:greedy_rollout,60,2,3.205960238428638,0.9,False
PointerNet:greedy_rollout,60,3,2.396386052781935,0.9,False
PointerNet:greedy_rollout,60,4,0.07027006298498861,0.2,False
PointerNet:greedy_rollout,61,0,0.46098089533803943,0.65,False
PointerNet:greedy_rollout,61,1,2.043266825536861,0.9,False
PointerNet:greedy_rollout,61,2,0.02349845307512055,0.7,False
PointerNet:greedy_rollout,61,3,0.747587500973971,0.9,False
PointerNet:greedy_rollout,61,4,0.12797552296435555,0.7,False
PointerNet:greedy_rollout,62,0,2.0466690426591683,0.65,False
PointerNet:greedy_rollout,62,1,1.4855662881897516,0.65,False
PointerNet:greedy_rollout,62,2,1.516547839886492,0.8,False
PointerNet:greedy_rollout,62,3,0.050951454359960735,0.7,False
PointerNet:greedy_rollout,62,4,1.4855662881897516,0.65,False
PointerNet:greedy_rollout,63,0,0.24227067469265506,0.95,False
PointerNet:greedy_rollout,63,1,0.06524585211508338,0.9,False
PointerNet:greedy_rollout,63,2,0.5394970219548441,0.9,False
PointerNet:greedy_rollout,63,3,1.1646509524312307,0.9,False
PointerNet:greedy_rollout,63,4,0.5820516156192355,0.85,False
PointerNet:greedy_rollout,64,0,0.1851198057250798,0.2,False
PointerNet:greedy_rollout,64,1,0.1851198057250798,0.2,False
PointerNet:greedy_rollout,64,2,1.516957636059722,0.35,False
PointerNet:greedy_rollout,64,3,1.1445859066149424,0.45,False
PointerNet:greedy_rollout,64,4,0.1851198057250798,0.2,False
PointerNet:greedy_rollout,65,0,0.3353926528145976,0.15,False
PointerNet:greedy_rollout,65,1,0.3464656901834502,0.1,False
PointerNet:greedy_rollout,65,2,4.393021038019555,0.95,False
PointerNet:greedy_rollout,65,3,0.5765936608628195,0.25,False
PointerNet:greedy_rollout,65,4,2.577529417523955,0.2,False
PointerNet:greedy_rollout,66,0,4.6931587425920185,0.7,False
PointerNet:greedy_rollout,66,1,1.8295959447640513,0.6,False
PointerNet:greedy_rollout,66,2,1.982841700691381,0.4,False
PointerNet:greedy_rollout,66,3,2.717059527001652,0.35,False
PointerNet:greedy_rollout,66,4,1.150951928575381,0.1,False
PointerNet:greedy_rollout,67,0,6.994807347638549,0.9,False
PointerNet:greedy_rollout,67,1,0.30775630838972745,0.25,False
PointerNet:greedy_rollout,67,2,0.30775630838972745,0.25,False
PointerNet:greedy_rollout,67,3,2.226418679414955,0.6,False
PointerNet:greedy_rollout,67,4,0.30775630838972745,0.25,False
PointerNet:greedy_rollout,68,0,1.4706910166012648,0.4,False
PointerNet:greedy_rollout,68,1,0.43327401908021557,0.1,False
PointerNet:greedy_rollout,68,2,1.7681049802762203,0.4,False
PointerNet:greedy_rollout,68,3,0.0,0.0,True
PointerNet:greedy_rollout,68,4,0.43327401908021557,0.1,False
PointerNet:greedy_rollout,69,0,5.094243234212399,0.3,False
PointerNet:greedy_rollout,69,1,0.0,0.0,True
PointerNet:greedy_rollout,69,2,0.217336574455814,0.1,False
PointerNet:greedy_rollout,69,3,0.217336574455814,0.1,False
PointerNet:greedy_rollout,69,4,0.6561824531189302,0.25,False
PointerNet:greedy_rollout,70,0,0.4107888269498119,0.3,False
PointerNet:greedy_rollout,70,1,1.0310024862864893,0.2,False
