n_cities,instance,method,length,gap_percent,time_ms
10,195,PointerNet:batch_greedy_mean,36.263276392114065,5.603954343266715,4.740600008517504
10,195,PointerNet:greedy_rollout,34.338937985446954,2.069204167179639e-14,6.360599945764989
10,195,POMO,34.33893798544695,0.0,5.365500051993877
10,196,Reference:exact_dp,27.255086822482728,0.0,13.340600009541959
10,196,Attention:batch_greedy_mean,27.25508682248273,1.3035048106579014e-14,4.37069998588413
10,196,Attention:greedy_rollout,27.25508682248273,1.3035048106579014e-14,3.099899971857667
10,196,PointerNet:batch_greedy_mean,27.255086822482724,-1.3035048106579014e-14,5.050000036135316
10,196,PointerNet:greedy_rollout,27.255086822482724,-1.3035048106579014e-14,4.933400021400303
10,196,POMO,27.255086822482728,0.0,6.50130002759397
10,197,Reference:exact_dp,23.921121834112306,0.0,16.793300048448145
10,197,Attention:batch_greedy_mean,27.403728683299065,14.558710387154363,5.199700011871755
10,197,Attention:greedy_rollout,23.921121834112306,0.0,4.519699956290424
10,197,PointerNet:batch_greedy_mean,23.921121834112306,0.0,4.2505000019446015
10,197,PointerNet:greedy_rollout,25.086474690068364,4.871648010647339,4.898500046692789
10,197,POMO,23.921121834112306,0.0,6.350199982989579
10,198,Reference:exact_dp,32.497017952949506,0.0,15.332699986174703
10,198,Attention:batch_greedy_mean,32.497017952949506,0.0,3.7621999508701265
10,198,Attention:greedy_rollout,32.49701795294951,2.186485962462318e-14,3.857599978800863
10,198,PointerNet:batch_greedy_mean,37.23615042554553,14.583284163050077,6.312000041361898
10,198,PointerNet:greedy_rollout,37.18936557607339,14.439317570361862,5.782500025816262
10,198,POMO,32.497017952949506,0.0,5.537399963941425
10,199,Reference:exact_dp,29.75092090898287,0.0,8.947999973315746
10,199,Attention:batch_greedy_mean,30.35668009668769,2.0361023094310977,3.191599971614778
10,199,Attention:greedy_rollout,30.027088968633258,0.9282672643824039,2.7174000279046595
10,199,PointerNet:batch_greedy_mean,37.87121440494607,27.294259296395072,3.6365000414662063
10,199,PointerNet:greedy_rollout,33.71393922895803,13.32065764316756,6.243699986953288
10,199,POMO,29.750920908982874,1.194152506965863e-14,3.68190003791824
10,200,Reference:exact_dp,26.105960769932604,0.0,7.120100024621934
10,200,Attention:batch_greedy_mean,27.16298244388195,4.048966759985197,4.931300005409867
10,200,Attention:greedy_rollout,26.153041192997094,0.18034357547458688,4.07289998838678
10,200,PointerNet:batch_greedy_mean,26.19804564271615,0.3527350462029464,5.802700005006045
10,200,PointerNet:greedy_rollout,26.19804564271615,0.3527350462029464,6.141399964690208
10,200,POMO,26.105960769932604,0.0,3.75579996034503
10,201,Reference:exact_dp,25.334490568398643,0.0,6.586299976333976
10,201,Attention:batch_greedy_mean,25.334490568398646,1.4023229198979955e-14,3.7569000269286335
10,201,Attention:greedy_rollout,25.334490568398646,1.4023229198979955e-14,4.57220000680536
10,201,PointerNet:batch_greedy_mean,29.447723443139953,16.235703905852418,6.714999966789037
10,201,PointerNet:greedy_rollout,30.057345076386117,18.64199516953618,10.007800010498613
10,201,POMO,25.334490568398643,0.0,6.406300002709031
10,202,Reference:exact_dp,27.91420961544897,0.0,10.24959998903796
10,202,Attention:batch_greedy_mean,28.02901070959551,0.4112639968247689,4.387799999676645
10,202,Attention:greedy_rollout,28.02901070959551,0.4112639968247689,4.053600016050041
10,202,PointerNet:batch_greedy_mean,36.93005328624649,32.298402122078166,6.785300036426634
10,202,PointerNet:greedy_rollout,32.50800644289355,16.456840049313698,5.567300016991794
10,202,POMO,27.914209615448975,1.2727258725012475e-14,4.354599979706109
10,203,Reference:exact_dp,26.539230911228834,0.0,9.85399994533509
10,203,Attention:batch_greedy_mean,26.539230911228834,0.0,2.9178999830037355
10,203,Attention:greedy_rollout,26.539230911228834,0.0,2.7032000361941755
10,203,PointerNet:batch_greedy_mean,26.539230911228834,0.0,6.747500039637089
10,203,PointerNet:greedy_rollout,26.539230911228834,0.0,4.41509997472167
10,203,POMO,26.539230911228834,0.0,4.120900004636496
10,204,Reference:exact_dp,30.026982672490956,0.0,11.270099959801883
10,204,Attention:batch_greedy_mean,30.026982672490963,2.366347439934615e-14,4.190100007690489
10,204,Attention:greedy_rollout,30.02698267249096,1.1831737199673075e-14,3.7637000204995275
10,204,PointerNet:batch_greedy_mean,38.51267456895088,28.26022177790791,5.648799997288734
10,204,PointerNet:greedy_rollout,35.70207438827623,18.899973326272562,6.053199991583824
10,204,POMO,30.02698267249096,1.1831737199673075e-14,5.700999987311661
10,205,Reference:exact_dp,26.09906772585466,0.0,11.950199957937002
10,205,Attention:batch_greedy_mean,33.45786449790176,28.195630776333115,3.123599977698177
10,205,Attention:greedy_rollout,26.09906772585466,0.0,3.47880000481382
10,205,PointerNet:batch_greedy_mean,32.53355250824933,24.654079026816888,5.96629997016862
10,205,PointerNet:greedy_rollout,30.787754493773956,17.964958814504005,6.005200033541769
10,205,POMO,26.09906772585466,0.0,5.909100000280887
10,206,Reference:exact_dp,27.693496478154017,0.0,10.392400028649718
10,206,Attention:batch_greedy_mean,27.693496478154017,0.0,4.5559999998658895
10,206,Attention:greedy_rollout,29.72854042430437,7.348454348318548,3.2922999816946685
10,206,PointerNet:batch_greedy_mean,27.693496478154017,0.0,5.422900023404509
10,206,PointerNet:greedy_rollout,27.693496478154017,0.0,5.978900007903576
10,206,POMO,27.693496478154017,0.0,5.698200024198741
10,207,Reference:exact_dp,25.06593535357314,0.0,7.308900007046759
10,207,Attention:batch_greedy_mean,26.141436348155445,4.290687658017094,2.8762000147253275
10,207,Attention:greedy_rollout,25.402098898137854,1.3411170970597592,3.7293999921530485
10,207,PointerNet:batch_greedy_mean,27.96948629276048,11.583652866851587,5.9560000081546605
10,207,PointerNet:greedy_rollout,27.759958804203066,10.747747541150087,5.6287000188604
10,207,POMO,25.06593535357314,0.0,6.260699999984354
10,208,Reference:exact_dp,26.163110832793446,0.0,15.381600009277463
10,208,Attention:batch_greedy_mean,26.16311083279345,1.3579095014754316e-14,3.561600053217262
10,208,Attention:greedy_rollout,26.163110832793446,0.0,2.8155000181868672
10,208,PointerNet:batch_greedy_mean,37.29856066619789,42.56164301168276,5.652700026985258
10,208,PointerNet:greedy_rollout,32.38527590731051,23.782206612518173,6.577199965249747
10,208,POMO,26.16311083279345,1.3579095014754316e-14,5.909800005611032
10,209,Reference:exact_dp,29.257827899151916,0.0,11.513400007970631
10,209,Attention:batch_greedy_mean,29.257827899151916,0.0,4.374200012534857
10,209,Attention:greedy_rollout,29.257827899151916,0.0,4.011799988802522
10,209,PointerNet:batch_greedy_mean,34.812517533384344,18.985311053775934,7.724700029939413
10,209,PointerNet:greedy_rollout,29.257827899151916,0.0,4.620500025339425
10,209,POMO,29.257827899151913,-1.2142780014450362e-14,5.699099972844124
10,210,Reference:exact_dp,30.22757750217441,0.0,11.074500042013824
10,210,Attention:batch_greedy_mean,30.227577502174412,1.1753219981141188e-14,3.1232000328600407
10,210,Attention:greedy_rollout,30.56172712796584,1.1054462626632666,2.9427999979816377
10,210,PointerNet:batch_greedy_mean,34.540616603031665,14.268556918089118,6.133700022473931
10,210,PointerNet:greedy_rollout,32.40452594299242,7.201862076646449,6.5805999911390245
10,210,POMO,30.227577502174412,1.1753219981141188e-14,7.188700023107231
10,211,Reference:exact_dp,31.67269120921572,0.0,7.409799960441887
10,211,Attention:batch_greedy_mean,32.05197525376351,1.197511263070151,3.5447999835014343
10,211,Attention:greedy_rollout,32.05197525376351,1.197511263070151,3.062099975068122
10,211,PointerNet:batch_greedy_mean,32.05197525376351,1.197511263070151,5.510199989657849
10,211,PointerNet:greedy_rollout,32.05197525376351,1.197511263070151,4.376499971840531
10,211,POMO,31.67269120921572,0.0,5.113599996548146
10,212,Reference:exact_dp,27.662381475686075,0.0,13.902300037443638
10,212,Attention:batch_greedy_mean,27.742308640319557,0.28893811873621145,3.750200034119189
10,212,Attention:greedy_rollout,27.742528298399808,0.2897321865949178,4.950099973939359
10,212,PointerNet:batch_greedy_mean,27.742308640319557,0.28893811873621145,5.7218000292778015
10,212,PointerNet:greedy_rollout,27.742308640319557,0.28893811873621145,4.38570004189387
10,212,POMO,27.66238147568608,1.2843123004153378e-14,4.761199990753084
10,213,Reference:exact_dp,30.298049935474193,0.0,15.861399995628744
10,213,Attention:batch_greedy_mean,30.298049935474197,1.1725882313768449e-14,3.182700020261109
10,213,Attention:greedy_rollout,30.298049935474197,1.1725882313768449e-14,3.6137999850325286
10,213,PointerNet:batch_greedy_mean,30.298049935474197,1.1725882313768449e-14,6.482900003902614
10,213,PointerNet:greedy_rollout,34.78408843377699,14.80636050127555,6.122699996922165
10,213,POMO,30.298049935474193,0.0,4.490500024985522
10,214,Reference:exact_dp,23.232759397983163,0.0,13.22180003626272
10,214,Attention:batch_greedy_mean,23.23275939798316,-1.52918283099377e-14,3.4293000353500247
10,214,Attention:greedy_rollout,23.232759397983163,0.0,3.5513999755494297
10,214,PointerNet:batch_greedy_mean,25.48829917971736,9.708445488959008,6.605200003832579
10,214,PointerNet:greedy_rollout,26.090083342037623,12.298685210429653,4.433499998413026
10,214,POMO,23.232759397983163,0.0,5.239600024651736
10,215,Reference:exact_dp,25.199027701268705,0.0,9.925899968948215
10,215,Attention:batch_greedy_mean,29.59291609633506,17.436737826377065,3.589299973100424
10,215,Attention:greedy_rollout,25.199027701268705,0.0,4.929099988657981
10,215,PointerNet:batch_greedy_mean,32.32642326285796,28.2844070258727,5.893099994864315
10,215,PointerNet:greedy_rollout,27.72309195096331,10.01651444498997,6.104900036007166
10,215,POMO,25.1990277012687,-1.4098614124788756e-14,6.03009999031201
10,216,Reference:exact_dp,27.367286367865315,0.0,12.127699970733374
10,216,Attention:batch_greedy_mean,28.285972672467967,3.3568775955857055,3.0338999931700528
10,216,Attention:greedy_rollout,27.537840681761754,0.623205061707191,3.6085000028833747
10,216,PointerNet:batch_greedy_mean,29.86315140690336,9.11988498051707,6.080700026359409
10,216,PointerNet:greedy_rollout,29.466258716622995,7.669640024018951,5.852699978277087
10,216,POMO,27.36728636786532,1.2981607423716292e-14,5.721700028516352
10,217,Reference:exact_dp,26.367700213382342,0.0,11.538300022948533
10,217,Attention:batch_greedy_mean,26.367700213382346,1.3473733583323282e-14,4.803600022569299
10,217,Attention:greedy_rollout,26.367700213382346,1.3473733583323282e-14,4.069100017659366
10,217,PointerNet:batch_greedy_mean,29.051462596146912,10.178219416354278,5.168000003322959
10,217,PointerNet:greedy_rollout,31.83663099081989,20.741023044026853,4.902500018943101
10,217,POMO,26.367700213382342,0.0,6.905700021889061
10,218,Reference:exact_dp,25.99573593440694,0.0,9.792600001674145
10,218,Attention:batch_greedy_mean,26.87879394725729,3.3969340782599935,5.00769994687289
10,218,Attention:greedy_rollout,25.995735934406945,1.3666524724534796e-14,4.0756999514997005
10,218,PointerNet:batch_greedy_mean,29.738487026884155,14.397557745320281,5.826499953400344
10,218,PointerNet:greedy_rollout,28.589594289045273,9.978014706655035,6.255599961150438
10,218,POMO,25.995735934406945,1.3666524724534796e-14,4.853099992033094
10,219,Reference:exact_dp,29.733280486983826,0.0,7.878799980971962
10,219,Attention:batch_greedy_mean,31.808859673989872,6.980659896961791,5.175700003746897
10,219,Attention:greedy_rollout,30.02294420236307,0.9742070522828762,4.172799992375076
10,219,PointerNet:batch_greedy_mean,31.545512180000824,6.0949604730306435,7.425500021781772
10,219,PointerNet:greedy_rollout,31.545512180000824,6.0949604730306435,7.332600012887269
10,219,POMO,29.733280486983826,0.0,5.734499951358885
10,220,Reference:exact_dp,23.280568579752476,0.0,12.27059995289892
10,220,Attention:batch_greedy_mean,24.136264225199003,3.6755788094915385,4.5127999619580805
10,220,Attention:greedy_rollout,23.280568579752476,0.0,4.892500001005828
10,220,PointerNet:batch_greedy_mean,30.355190119692015,30.38852558821292,4.4281999580562115
10,220,PointerNet:greedy_rollout,27.89257607915632,19.81054493409147,5.1382000092417
10,220,POMO,23.280568579752476,0.0,6.111800030339509
10,221,Reference:exact_dp,34.099002697002284,0.0,11.508300027344376
10,221,Attention:batch_greedy_mean,34.445388378944095,1.0158234978885838,3.273800015449524
10,221,Attention:greedy_rollout,35.32872137378051,3.6063186002983416,4.512100014835596
10,221,PointerNet:batch_greedy_mean,34.445388378944095,1.0158234978885838,5.908799997996539
10,221,PointerNet:greedy_rollout,40.137519418204676,17.708778097880412,5.492200027219951
10,221,POMO,34.368414556714086,0.7900872119508838,6.983799976296723
10,222,Reference:exact_dp,31.52612410063834,0.0,15.115099959075451
10,222,Attention:batch_greedy_mean,31.52612410063833,-3.3807330715245445e-14,5.354199965950102
10,222,Attention:greedy_rollout,32.84612035775828,4.186991883005408,4.5797000057064
10,222,PointerNet:batch_greedy_mean,31.526124100638334,-2.2538220476830293e-14,7.135100022424012
10,222,PointerNet:greedy_rollout,31.526124100638334,-2.2538220476830293e-14,5.8169999974779785
10,222,POMO,31.526124100638334,-2.2538220476830293e-14,4.134899994824082
10,223,Reference:exact_dp,29.988890417457096,0.0,10.96970000071451
10,223,Attention:batch_greedy_mean,29.9888904174571,1.1846766016832685e-14,4.59600001340732
10,223,Attention:greedy_rollout,35.3959908029943,18.030344938636432,4.406599968206137
10,223,PointerNet:batch_greedy_mean,38.58609555009153,28.6679667468785,6.410400033928454
10,223,PointerNet:greedy_rollout,33.13013750853419,10.474702622703624,6.529300007969141
10,223,POMO,29.9888904174571,1.1846766016832685e-14,6.478699971921742
10,224,Reference:exact_dp,32.62056943114435,0.0,11.441700044088066
10,224,Attention:batch_greedy_mean,34.02837497579389,4.31569886485625,4.462399985641241
10,224,Attention:greedy_rollout,34.02837497579388,4.315698864856228,3.2316999859176576
10,224,PointerNet:batch_greedy_mean,38.49815188557926,18.018025304068782,6.564099981915206
10,224,PointerNet:greedy_rollout,36.75436628578299,12.672362643344668,7.312400033697486
10,224,POMO,32.620569431144354,2.1782045750608895e-14,5.263899976853281
10,225,Reference:exact_dp,28.61726549186504,0.0,11.148000019602478
10,225,Attention:batch_greedy_mean,30.985215845318294,8.274551438628489,5.4160000290721655
10,225,Attention:greedy_rollout,29.91763395305519,4.543999710803264,4.128200002014637
10,225,PointerNet:batch_greedy_mean,30.71582439514404,7.3331915793126745,7.790900010149926
10,225,PointerNet:greedy_rollout,29.029776428807462,1.4414757310047148,5.875199974980205
10,225,POMO,28.617265491865044,1.241458125973085e-14,8.096300007309765
10,226,Reference:exact_dp,29.122280459851464,0.0,17.569299961905926
10,226,Attention:batch_greedy_mean,30.24598689482351,3.8585798132162403,7.88059999467805
10,226,Attention:greedy_rollout,29.12228045985146,-1.2199297660423058e-14,7.160900044254959
10,226,PointerNet:batch_greedy_mean,30.840309780311394,5.899363969207145,11.71500002965331
10,226,PointerNet:greedy_rollout,30.840309780311394,5.899363969207145,16.17309998255223
10,226,POMO,29.12228045985146,-1.2199297660423058e-14,136.74839999293908
10,227,Reference:exact_dp,30.681294867552566,0.0,29.94909998960793
10,227,Attention:batch_greedy_mean,30.681294867552577,3.4738237360617944e-14,41.2771999835968
10,227,Attention:greedy_rollout,30.68129486755257,1.1579412453539317e-14,6.915699981618673
10,227,PointerNet:batch_greedy_mean,36.90324594211523,20.2792975375455,17.520299996249378
10,227,PointerNet:greedy_rollout,32.85294336858275,7.078086209871283,12.601400027051568
10,227,POMO,30.68129486755257,1.1579412453539317e-14,9.598099975846708
10,228,Reference:exact_dp,15.524655424113227,0.0,23.40359997469932
10,228,Attention:batch_greedy_mean,16.54603695161212,6.579093059369684,7.908400031737983
10,228,Attention:greedy_rollout,15.524655424113226,-1.1442165966796113e-14,6.154000002425164
10,228,PointerNet:batch_greedy_mean,20.134420648024665,29.693188660093877,14.06060002045706
10,228,PointerNet:greedy_rollout,17.1110905405055,10.21881048598469,11.736700020264834
10,228,POMO,15.524655424113226,-1.1442165966796113e-14,13.50909995380789
10,229,Reference:exact_dp,25.311009080294482,0.0,18.652300001122057
10,229,Attention:batch_greedy_mean,25.878934985206282,2.243790056374915,8.804499986581504
10,229,Attention:greedy_rollout,25.338462478595613,0.10846425843410443,5.942200019489974
10,229,PointerNet:batch_greedy_mean,25.562997053865278,0.9955666831433316,13.486299954820424
10,229,PointerNet:greedy_rollout,25.75050565532175,1.736385039541669,14.126699999906123
10,229,POMO,25.311009080294482,0.0,12.945000024046749
10,230,Reference:exact_dp,26.976184760813627,0.0,18.396000028587878
10,230,Attention:batch_greedy_mean,26.976184760813627,0.0,5.898899980820715
10,230,Attention:greedy_rollout,26.97618476081363,1.3169815191810495e-14,8.254399988800287
10,230,PointerNet:batch_greedy_mean,28.652319203808144,6.213385835899662,9.99190000584349
10,230,PointerNet:greedy_rollout,28.652319203808144,6.213385835899662,10.40840003406629
10,230,POMO,26.97618476081363,1.3169815191810495e-14,7.573499984573573
10,231,Reference:exact_dp,26.62795349058616,0.0,16.2459000130184
10,231,Attention:batch_greedy_mean,26.627953490586158,-1.3342045531424333e-14,4.954300005920231
10,231,Attention:greedy_rollout,26.62795349058616,0.0,5.699400033336133
10,231,PointerNet:batch_greedy_mean,26.627953490586158,-1.3342045531424333e-14,8.337299979757518
10,231,PointerNet:greedy_rollout,26.627953490586158,-1.3342045531424333e-14,7.631700020283461
10,231,POMO,26.62795349058616,0.0,7.077399990521371
10,232,Reference:exact_dp,27.322527409628297,0.0,14.787800027988851
10,232,Attention:batch_greedy_mean,27.56178290418538,0.875671166763192,5.433199985418469
10,232,Attention:greedy_rollout,27.322527409628297,0.0,5.15450001694262
10,232,PointerNet:batch_greedy_mean,32.9924321715024,20.751757979300493,6.50859996676445
10,232,PointerNet:greedy_rollout,29.04649870274436,6.30970651898237,8.511400024872273
10,232,POMO,27.322527409628297,0.0,6.678599980659783
10,233,Reference:exact_dp,33.33670919801097,0.0,16.146200010553002
10,233,Attention:batch_greedy_mean,35.55924383722203,6.666928718158127,4.344800021499395
10,233,Attention:greedy_rollout,33.54451377985241,0.6233506151046107,4.123500024434179
10,233,PointerNet:batch_greedy_mean,33.46200240754995,0.37584156490904186,4.399799974635243
10,233,PointerNet:greedy_rollout,33.46200240754995,0.37584156490904186,4.16029995540157
10,233,POMO,33.53486468496202,0.5944062618000328,5.05509995855391
10,234,Reference:exact_dp,26.299280203661066,0.0,8.699700003489852
10,234,Attention:batch_greedy_mean,26.29928020366107,1.3508786747349593e-14,3.3594000269658864
10,234,Attention:greedy_rollout,29.82420157235212,13.403109672181662,4.386599990539253
10,234,PointerNet:batch_greedy_mean,34.60416385651533,31.578368641808517,5.69240003824234
10,234,PointerNet:greedy_rollout,30.198062988946923,14.824674877387386,4.517499997746199
10,234,POMO,26.29928020366107,1.3508786747349593e-14,4.488000005949289
10,235,Reference:exact_dp,25.450766318568732,0.0,12.671299977228045
10,235,Attention:batch_greedy_mean,25.450766318568732,0.0,4.668200039304793
10,235,Attention:greedy_rollout,30.24807250112613,18.84935849282193,3.873899986501783
10,235,PointerNet:batch_greedy_mean,28.378881397611416,11.505017343648108,4.496500012464821
10,235,PointerNet:greedy_rollout,29.189387137612464,14.689619841882937,4.017900035250932
10,235,POMO,25.450766318568732,0.0,4.0627000271342695
10,236,Reference:exact_dp,36.62464982056753,0.0,8.804899989627302
10,236,Attention:batch_greedy_mean,41.33915563725847,12.8724939072138,4.422799975145608
10,236,Attention:greedy_rollout,38.43194596631983,4.934644166174032,4.079199978150427
10,236,PointerNet:batch_greedy_mean,39.122146372954035,6.819168414230062,7.038499985355884
10,236,PointerNet:greedy_rollout,39.21638266882887,7.076471340910648,4.733100009616464
10,236,POMO,36.62464982056752,-1.9400669746774653e-14,5.983999988529831
10,237,Reference:exact_dp,36.23179469253604,0.0,8.07790004182607
10,237,Attention:batch_greedy_mean,37.59683766799212,3.7675279048136256,3.1766000320203602
10,237,Attention:greedy_rollout,36.23179469253604,0.0,2.8880999889224768
10,237,PointerNet:batch_greedy_mean,38.46852387343827,6.173387765864686,5.041499971412122
10,237,PointerNet:greedy_rollout,38.80186237034042,7.093404286522495,4.076499957591295
10,237,POMO,36.23179469253604,0.0,5.292699963320047
10,238,Reference:exact_dp,27.772241796348965,0.0,15.021700004581362
10,238,Attention:batch_greedy_mean,27.772241796348965,0.0,3.2363999634981155
10,238,Attention:greedy_rollout,27.772241796348965,0.0,3.1535999733023345
10,238,PointerNet:batch_greedy_mean,27.772241796348965,0.0,3.8092999602667987
10,238,PointerNet:greedy_rollout,27.772241796348965,0.0,4.14539995836094
10,238,POMO,27.772241796348965,0.0,4.244600015226752
10,239,Reference:exact_dp,33.59104315887698,0.0,7.635399990249425
10,239,Attention:batch_greedy_mean,35.14139809132748,4.615381919274504,2.841799985617399
10,239,Attention:greedy_rollout,33.59104315887698,0.0,2.66990001546219
10,239,PointerNet:batch_greedy_mean,35.141398091327474,4.615381919274482,6.750899949111044
10,239,PointerNet:greedy_rollout,34.732562784888955,3.3982857293620903,6.1716000200249255
10,239,POMO,33.59104315887698,0.0,5.003300029784441
10,240,Reference:exact_dp,27.141270039427578,0.0,11.410099978093058
10,240,Attention:batch_greedy_mean,27.141270039427578,0.0,3.8925999542698264
10,240,Attention:greedy_rollout,27.141270039427575,-1.3089710517008028e-14,2.649499976541847
10,240,PointerNet:batch_greedy_mean,29.59803102105754,9.051753945416243,4.543299961369485
10,240,PointerNet:greedy_rollout,27.530422681833443,1.4338040992206718,5.801300052553415
10,240,POMO,27.14127003942757,-2.6179421034016056e-14,6.194299960043281
10,241,Reference:exact_dp,24.32363945934603,0.0,10.026599979028106
10,241,Attention:batch_greedy_mean,24.32363945934603,0.0,2.861199958715588
10,241,Attention:greedy_rollout,26.726913362658067,9.880404235265917,2.5266999728046358
10,241,PointerNet:batch_greedy_mean,27.005432785337234,11.025460768210662,3.9684000075794756
10,241,PointerNet:greedy_rollout,25.92715370417544,6.592410841763567,4.207500023767352
10,241,POMO,24.323639459346033,1.460601191996134e-14,4.606999980751425
10,242,Reference:exact_dp,31.536245390251572,0.0,12.982800020836294
10,242,Attention:batch_greedy_mean,32.025354751873444,1.5509435431177352,4.470999992918223
10,242,Attention:greedy_rollout,34.86890000510101,10.567696228922745,4.179300041869283
10,242,PointerNet:batch_greedy_mean,33.16859746796433,5.17611420609173,4.591799981426448
10,242,PointerNet:greedy_rollout,32.889904319910926,4.292390907377306,6.347000016830862
10,242,POMO,32.025354751873444,1.5509435431177352,6.2191999750211835
10,243,Reference:exact_dp,26.02581167615214,0.0,13.821500004269183
10,243,Attention:batch_greedy_mean,26.059851077488986,0.13079093078981824,3.1196000054478645
10,243,Attention:greedy_rollout,26.059851077488982,0.13079093078980458,4.665300017222762
10,243,PointerNet:batch_greedy_mean,29.9978446578723,15.261898576480496,6.84639997780323
10,243,PointerNet:greedy_rollout,26.059851077488986,0.13079093078981824,7.300900004338473
10,243,POMO,26.059851077488982,0.13079093078980458,7.354200002737343
10,244,Reference:exact_dp,27.400573475024185,0.0,17.823199974372983
10,244,Attention:batch_greedy_mean,27.400573475024185,0.0,5.255200027022511
10,244,Attention:greedy_rollout,27.69236655157676,1.0649159471736878,9.98610001988709
10,244,PointerNet:batch_greedy_mean,29.656647542693424,8.233674633582638,14.060699963010848
10,244,PointerNet:greedy_rollout,29.656647542693424,8.233674633582638,11.186700023245066
10,244,POMO,27.400573475024185,0.0,8.316600054968148
10,245,Reference:exact_dp,28.240380076555258,0.0,20.17780003370717
10,245,Attention:batch_greedy_mean,28.464021013924977,0.7919190066261983,6.013999984133989
10,245,Attention:greedy_rollout,28.464021013924977,0.7919190066261983,5.225699977017939
10,245,PointerNet:batch_greedy_mean,29.220070510820488,3.469112071471567,6.671600043773651
10,245,PointerNet:greedy_rollout,29.220070510820488,3.469112071471567,8.46440001623705
10,245,POMO,28.24038007655526,1.2580261558695914e-14,6.7393999779596925
10,246,Reference:exact_dp,29.564111832860622,0.0,14.483300037682056
10,246,Attention:batch_greedy_mean,30.720421513673294,3.9111937045490057,3.9018000243231654
10,246,Attention:greedy_rollout,29.739452241175037,0.593085323535828,3.6192999687045813
10,246,PointerNet:batch_greedy_mean,33.00160644356593,11.627254795067184,6.640600040555
10,246,PointerNet:greedy_rollout,33.00160644356593,11.627254795067184,4.497100017033517
10,246,POMO,29.739452241175037,0.593085323535828,7.543399988207966
10,247,Reference:exact_dp,32.50105430594199,0.0,12.671300035435706
10,247,Attention:batch_greedy_mean,33.0877197921505,1.805066016277672,6.013399979565293
10,247,Attention:greedy_rollout,35.70755982160248,9.865850767414214,5.437700019683689
10,247,PointerNet:batch_greedy_mean,36.44661676570409,12.13979836660485,10.539300041273236
10,247,PointerNet:greedy_rollout,32.71987418299622,0.6732700883928691,8.614599995780736
10,247,POMO,33.0877197921505,1.805066016277672,5.633900000248104
10,248,Reference:exact_dp,26.40596653655691,0.0,13.934699993114918
10,248,Attention:batch_greedy_mean,26.405966536556907,-1.3454208062719682e-14,5.964299954939634
10,248,Attention:greedy_rollout,26.405966536556907,-1.3454208062719682e-14,4.283700021915138
10,248,PointerNet:batch_greedy_mean,26.405966536556907,-1.3454208062719682e-14,5.689900019206107
10,248,PointerNet:greedy_rollout,26.405966536556907,-1.3454208062719682e-14,6.5753000089898705
10,248,POMO,26.405966536556907,-1.3454208062719682e-14,4.470900050364435
10,249,Reference:exact_dp,28.071880970139393,0.0,12.515600014012307
10,249,Attention:batch_greedy_mean,28.071880970139397,1.2655773521480773e-14,3.6469000042416155
10,249,Attention:greedy_rollout,28.071880970139393,0.0,3.9978999993763864
10,249,PointerNet:batch_greedy_mean,28.966559229126325,3.1870976509861197,7.963099982589483
10,249,PointerNet:greedy_rollout,28.966559229126325,3.1870976509861197,5.9575000195764005
10,249,POMO,28.071880970139393,0.0,5.586099985521287
10,250,Reference:exact_dp,23.541718764160592,0.0,9.679599956143647
10,250,Attention:batch_greedy_mean,23.541718764160596,1.5091139752332258e-14,2.9545999714173377
10,250,Attention:greedy_rollout,23.541718764160592,0.0,3.193699987605214
10,250,PointerNet:batch_greedy_mean,23.687670717774978,0.61997152831755,8.113600022625178
10,250,PointerNet:greedy_rollout,23.687670717774978,0.61997152831755,6.848699995316565
10,250,POMO,23.541718764160592,0.0,8.616900013294071
10,251,Reference:exact_dp,29.240574017279855,0.0,14.433200005441904
10,251,Attention:batch_greedy_mean,29.240574017279858,1.2149945061615438e-14,5.2272999892011285
10,251,Attention:greedy_rollout,29.240574017279855,0.0,4.424899991136044
10,251,PointerNet:batch_greedy_mean,29.541156520365703,1.0279637564851438,6.721700017806143
10,251,PointerNet:greedy_rollout,29.541156520365703,1.0279637564851438,4.857100022491068
10,251,POMO,29.240574017279858,1.2149945061615438e-14,4.236400010995567
10,252,Reference:exact_dp,30.070356886436503,0.0,15.94929996645078
10,252,Attention:batch_greedy_mean,30.070356886436507,1.1814670814242925e-14,4.7587999724783
10,252,Attention:greedy_rollout,31.52248091350924,4.829088103466213,5.522300023585558
10,252,PointerNet:batch_greedy_mean,30.128398850798398,0.1930205370727572,5.398600012995303
10,252,PointerNet:greedy_rollout,31.580522877871132,5.022108640538958,6.916499987710267
10,252,POMO,30.070356886436503,0.0,7.794499979354441
10,253,Reference:exact_dp,34.09773500172288,0.0,13.175200030673295
10,253,Attention:batch_greedy_mean,34.09773500172288,0.0,3.0670000123791397
10,253,Attention:greedy_rollout,34.09773500172288,0.0,3.2459000358358026
10,253,PointerNet:batch_greedy_mean,35.67252088681424,4.618447193081266,6.529700011014938
10,253,PointerNet:greedy_rollout,35.902736041108874,5.293609793421146,5.179799976758659
10,253,POMO,34.09773500172288,0.0,4.596099955961108
10,254,Reference:exact_dp,25.94876263038679,0.0,11.076800001319498
10,254,Attention:batch_greedy_mean,26.082373272761842,0.5149017865637704,3.1558999908156693
10,254,Attention:greedy_rollout,26.082373272761842,0.5149017865637704,2.8542999643832445
